# time,value
0.0057600000000000004,4.1241223280805331e-06
0.0057999999999999996,4.1238995399674791e-06
0.0058399999999999997,4.1236766104948312e-06
0.0058799999999999998,4.1234535400484461e-06
0.0059199999999999999,4.1232303290140404e-06
0.00596,4.1230069777771912e-06
0.0060000000000000001,4.1227834867233333e-06
0.0060400000000000002,4.1225598562377581e-06
0.0060800000000000003,4.1223360867056133e-06
0.0061199999999999996,4.1221121785119016e-06
0.0061599999999999997,4.1218881320414784e-06
0.0061999999999999998,4.1216639476790549e-06
0.0062399999999999999,4.1214396258091902e-06
0.00628,4.1212151668162981e-06
0.0063200000000000001,4.1209905710846379e-06
0.0063600000000000002,4.1207658389983193e-06
0.0064000000000000003,4.1205409709412975e-06
0.0064400000000000004,4.1203159672973782e-06
0.0064799999999999996,4.1200908284502064e-06
0.0065199999999999998,4.1198655547832746e-06
0.0065599999999999999,4.1196401466799193e-06
0.0066,4.1194146045233164e-06
0.0066400000000000001,4.1191889286964821e-06
0.0066800000000000002,4.1189631195822746e-06
0.0067200000000000003,4.1187371775633901e-06
0.0067600000000000004,4.1185111030223614e-06
0.0067999999999999996,4.1182848963415579e-06
0.0068399999999999997,4.1180585579031869e-06
0.0068799999999999998,4.1178320880892859e-06
0.0069199999999999999,4.1176054872817294e-06
0.00696,4.1173787558622201e-06
0.0070000000000000001,4.1171518942122973e-06
0.0070400000000000003,4.1169249027133257e-06
0.0070800000000000004,4.1166977817464997e-06
0.0071199999999999996,4.1164705316928452e-06
0.0071599999999999997,4.1162431529332104e-06
0.0071999999999999998,4.1160156458482713e-06
0.0072399999999999999,4.1157880108185294e-06
0.00728,4.1155602482243086e-06
0.0073200000000000001,4.1153323584457571e-06
0.0073600000000000002,4.1151043418628438e-06
0.0074000000000000003,4.114876198855358e-06
0.0074400000000000004,4.1146479298029077e-06
0.0074799999999999997,4.1144195350849212e-06
0.0075199999999999998,4.1141910150806431e-06
0.0075599999999999999,4.1139623701691351e-06
0.0076,4.1137336007292734e-06
0.0076400000000000001,4.1135047071397493e-06
0.0076800000000000002,4.1132756897790673e-06
0.0077200000000000003,4.1130465490255427e-06
0.0077600000000000004,4.1128172852573046e-06
0.0077999999999999996,4.1125878988522915e-06
0.0078399999999999997,4.1123583901882478e-06
0.0078799999999999999,4.1121287596427318e-06
0.00792,4.1118990075931033e-06
0.0079600000000000001,4.1116691344165318e-06
0.0080000000000000002,4.1114391404899902e-06
0.0080400000000000003,4.1112090261902564e-06
0.0080800000000000004,4.1109787918939111e-06
0.0081200000000000005,4.110748437977336e-06
0.0081600000000000006,4.1105179648167136e-06
0.0082000000000000007,4.1102873727880301e-06
0.0082400000000000008,4.1100566622670639e-06
0.0082799999999999992,4.109825833629398e-06
0.0083199999999999993,4.1095948872504077e-06
0.0083599999999999994,4.1093638235052684e-06
0.0083999999999999995,4.1091326427689448e-06
0.0084399999999999996,4.1089013454162014e-06
0.0084799999999999997,4.1086699318215902e-06
0.0085199999999999998,4.1084384023594593e-06
0.0085599999999999999,4.1082067574039464e-06
0.0086,4.1079749973289776e-06
0.0086400000000000001,4.1077431225082698e-06
0.0086800000000000002,4.1075111333153255e-06
0.0087200000000000003,4.1072790301234381e-06
0.0087600000000000004,4.1070468133056833e-06
0.0088000000000000005,4.1068144832349224e-06
0.0088400000000000006,4.1065820402838016e-06
0.0088800000000000007,4.1063494848247495e-06
0.0089200000000000008,4.1061168172299752e-06
0.0089599999999999992,4.1058840378714728e-06
0.0089999999999999993,4.1056511471210116e-06
0.0090399999999999994,4.1054181453501437e-06
0.0090799999999999995,4.1051850329301963e-06
0.0091199999999999996,4.1049518102322759e-06
0.0091599999999999997,4.1047184776272642e-06
0.0091999999999999998,4.1044850354858169e-06
0.0092399999999999999,4.1042514841783661e-06
0.0092800000000000001,4.104017824075116e-06
0.0093200000000000002,4.1037840555460422e-06
0.0093600000000000003,4.1035501789608923e-06
0.0094000000000000004,4.1033161946891852e-06
0.0094400000000000005,4.1030821031002071e-06
0.0094800000000000006,4.1028479045630127e-06
0.0095200000000000007,4.1026135994464264e-06
0.0095600000000000008,4.1023791881190371e-06
0.0095999999999999992,4.1021446709491992e-06
0.0096399999999999993,4.1019100483050315e-06
0.0096799999999999994,4.1016753205544189e-06
0.0097199999999999995,4.1014404880650053e-06
0.0097599999999999996,4.1012055512041986e-06
0.0097999999999999997,4.1009705103391666e-06
0.0098399999999999998,4.1007353658368362e-06
0.0098799999999999999,4.1005001180638965e-06
0.00992,4.1002647673867893e-06
0.0099600000000000001,4.1000293141717172e-06
0.01,4.0997937587846377e-06
0.01004,4.0995581015912638e-06
0.01008,4.0993223429570615e-06
0.010120000000000001,4.0990864832472519e-06
0.010160000000000001,4.0988505228268072e-06
0.010200000000000001,4.0986144620604504e-06
0.010240000000000001,4.0983783013126572e-06
0.010279999999999999,4.0981420409476493e-06
0.010319999999999999,4.0979056813294e-06
0.010359999999999999,4.0976692228216305e-06
0.0104,4.0974326657878069e-06
0.01044,4.097196010591141e-06
0.01048,4.0969592575945924e-06
0.01052,4.0967224071608606e-06
0.01056,4.0964854596523919e-06
0.0106,4.0962484154313725e-06
0.01064,4.0960112748597328e-06
0.01068,4.0957740382991389e-06
0.01072,4.0955367061110002e-06
0.01076,4.0952992786564646e-06
0.010800000000000001,4.0950617562964147e-06
0.010840000000000001,4.094824139391473e-06
0.010880000000000001,4.0945864283019978e-06
0.010919999999999999,4.0943486233880798e-06
0.010959999999999999,4.0941107250095462e-06
0.010999999999999999,4.0938727335259566e-06
0.011039999999999999,4.0936346492966029e-06
0.01108,4.09339647268051e-06
0.01112,4.0931582040364305e-06
0.01116,4.0929198437228481e-06
0.0112,4.0926813920979755e-06
0.01124,4.0924428495197554e-06
0.01128,4.0922042163458525e-06
0.01132,4.0919654929336638e-06
0.01136,4.0917266796403053e-06
0.0114,4.0914877768226217e-06
0.011440000000000001,4.0912487848371818e-06
0.011480000000000001,4.0910097040402747e-06
0.011520000000000001,4.0907705347879117e-06
0.011560000000000001,4.0905312774358246e-06
0.011599999999999999,4.0902919323394692e-06
0.011639999999999999,4.0900524998540148e-06
0.011679999999999999,4.0898129803343538e-06
0.01172,4.0895733741350932e-06
0.01176,4.0893336816105605e-06
0.0118,4.0890939031147933e-06
0.01184,4.0888540390015481e-06
0.01188,4.088614089624297e-06
0.01192,4.0883740553362214e-06
0.01196,4.0881339364902162e-06
0.012,4.0878937334388904e-06
0.01204,4.0876534465345622e-06
0.01208,4.0874130761292594e-06
0.012120000000000001,4.0871726225747182e-06
0.012160000000000001,4.0869320862223863e-06
0.012200000000000001,4.0866914674234147e-06
0.012239999999999999,4.0864507665286647e-06
0.012279999999999999,4.0862099838887005e-06
0.012319999999999999,4.0859691198537929e-06
0.012359999999999999,4.0857281747739175e-06
0.0124,4.0854871489987514e-06
0.01244,4.0852460428776763e-06
0.01248,4.0850048567597721e-06
0.01252,4.0847635909938234e-06
0.01256,4.0845222459283131e-06
0.0126,4.0842808219114242e-06
0.01264,4.0840393192910373e-06
0.01268,4.08379773841473e-06
0.01272,4.0835560796297798e-06
0.012760000000000001,4.0833143432831559e-06
0.012800000000000001,4.0830725297215252e-06
0.012840000000000001,4.0828306392912514e-06
0.012880000000000001,4.0825886723383864e-06
0.012919999999999999,4.0823466292086788e-06
0.012959999999999999,4.0821045102475698e-06
0.012999999999999999,4.0818623158001891e-06
0.01304,4.081620046211356e-06
0.01308,4.081377701825586e-06
0.01312,4.0811352829870759e-06
0.01316,4.0808927900397153e-06
0.0132,4.0806502233270794e-06
0.01324,4.0804075831924307e-06
0.01328,4.0801648699787168e-06
0.01332,4.079922084028571e-06
0.01336,4.079679225684309e-06
0.0134,4.0794362952879339e-06
0.013440000000000001,4.079193293181127e-06
0.013480000000000001,4.0789502197052551e-06
0.013520000000000001,4.0787070752013642e-06
0.013559999999999999,4.0784638600101811e-06
0.013599999999999999,4.0782205744721121e-06
0.013639999999999999,4.0779772189272426e-06
0.013679999999999999,4.0777337937153371e-06
0.01372,4.0774902991758364e-06
0.01376,4.0772467356478577e-06
0.0138,4.0770031034701948e-06
0.01384,4.0767594029813177e-06
0.01388,4.0765156345193672e-06
0.01392,4.076271798422161e-06
0.01396,4.0760278950271894e-06
0.014,4.0757839246716138e-06
0.01404,4.075539887692267e-06
0.014080000000000001,4.0752957844256541e-06
0.014120000000000001,4.0750516152079496e-06
0.014160000000000001,4.0748073803749929e-06
0.014200000000000001,4.0745630802622997e-06
0.014239999999999999,4.0743187152050492e-06
0.014279999999999999,4.0740742855380865e-06
0.014319999999999999,4.073829791595925e-06
0.01436,4.0735852337127422e-06
0.0144,4.0733406122223834e-06
0.01444,4.073095927458356e-06
0.01448,4.0728511797538301e-06
0.01452,4.0726063694416391e-06
0.01456,4.0723614968542804e-06
0.0146,4.0721165623239106e-06
0.01464,4.0718715661823479e-06
0.01468,4.0716265087610694e-06
0.01472,4.0713813903912116e-06
0.014760000000000001,4.0711362114035714e-06
0.014800000000000001,4.0708909721286018e-06
0.014840000000000001,4.0706456728964125e-06
0.014880000000000001,4.0704003140367715e-06
0.014919999999999999,4.0701548958791016e-06
0.014959999999999999,4.0699094187524794e-06
0.014999999999999999,4.0696638829856374e-06
0.01504,4.0694182889069637e-06
0.01508,4.0691726368444937e-06
0.01512,4.06892692712592e-06
0.01516,4.0686811600785877e-06
0.0152,4.0684353360294862e-06
0.01524,4.0681894553052637e-06
0.01528,4.0679435182322117e-06
0.01532,4.0676975251362743e-06
0.01536,4.0674514763430417e-06
0.0154,4.0672053721777518e-06
0.015440000000000001,4.0669592129652923e-06
0.015480000000000001,4.0667129990301931e-06
0.015520000000000001,4.0664667306966323e-06
0.015559999999999999,4.0662204082884347e-06
0.015599999999999999,4.0659740321290628e-06
0.015640000000000001,4.0657276025416317e-06
0.015679999999999999,4.0654811198488931e-06
0.015720000000000001,4.0652345843732414e-06
0.01576,4.0649879964367176e-06
0.015800000000000002,4.0647413563609986e-06
0.01584,4.0644946644674037e-06
0.015879999999999998,4.0642479210768924e-06
0.01592,4.0640011265100625e-06
0.015959999999999998,4.0637542810871517e-06
0.016,4.0635073851280343e-06
0.016039999999999999,4.063260438952223e-06
0.016080000000000001,4.0630134428788638e-06
0.016119999999999999,4.0627663972267451e-06
0.016160000000000001,4.0625193023142852e-06
0.016199999999999999,4.0622721584595375e-06
0.016240000000000001,4.0620249659801942e-06
0.016279999999999999,4.0617777251935752e-06
0.016320000000000001,4.0615304364166367e-06
0.01636,4.0612830999659684e-06
0.016400000000000001,4.0610357161577863e-06
0.01644,4.0607882853079438e-06
0.016480000000000002,4.060540807731921e-06
0.01652,4.0602932837448276e-06
0.016559999999999998,4.060045713661405e-06
0.0166,4.0597980977960228e-06
0.016639999999999999,4.0595504364626759e-06
0.01668,4.0593027299749903e-06
0.016719999999999999,4.0590549786462164e-06
0.016760000000000001,4.0588071827892331e-06
0.016799999999999999,4.0585593427165413e-06
0.016840000000000001,4.0583114587402708e-06
0.016879999999999999,4.0580635311721757e-06
0.016920000000000001,4.0578155603236302e-06
0.016959999999999999,4.0575675465056369e-06
0.017000000000000001,4.0573194900288172e-06
0.01704,4.0570713912034173e-06
0.017080000000000001,4.056823250339302e-06
0.01712,4.0565750677459604e-06
0.017160000000000002,4.0563268437325028e-06
0.0172,4.0560785786076538e-06
0.017239999999999998,4.055830272679765e-06
0.01728,4.0555819262567988e-06
0.017319999999999999,4.0553335396463426e-06
0.01736,4.0550851131555974e-06
0.017399999999999999,4.054836647091384e-06
0.017440000000000001,4.054588141760136e-06
0.017479999999999999,4.0543395974679076e-06
0.017520000000000001,4.0540910145203642e-06
0.017559999999999999,4.05384239322279e-06
0.017600000000000001,4.0535937338800821e-06
0.017639999999999999,4.0533450367967481e-06
0.017680000000000001,4.0530963022769143e-06
0.01772,4.0528475306243156e-06
0.017760000000000001,4.0525987221423017e-06
0.0178,4.0523498771338326e-06
0.017840000000000002,4.0521009959014803e-06
0.01788,4.0518520787474254e-06
0.017919999999999998,4.0516031259734599e-06
0.01796,4.0513541378809878e-06
0.017999999999999999,4.0511051147710183e-06
0.01804,4.050856056944171e-06
0.018079999999999999,4.0506069647006708e-06
0.018120000000000001,4.0503578383403564e-06
0.018159999999999999,4.0501086781626658e-06
0.018200000000000001,4.0498594844666482e-06
0.018239999999999999,4.0496102575509572e-06
0.018280000000000001,4.0493609977138518e-06
0.018319999999999999,4.0491117052531971e-06
0.018360000000000001,4.0488623804664617e-06
0.0184,4.0486130236507161e-06
0.018440000000000002,4.0483636351026388e-06
0.01848,4.0481142151185048e-06
0.018519999999999998,4.047864763994199e-06
0.01856,4.0476152820252028e-06
0.018599999999999998,4.0473657695065996e-06
0.01864,4.0471162267330765e-06
0.018679999999999999,4.046866653998918e-06
0.018720000000000001,4.0466170515980117e-06
0.018759999999999999,4.0463674198238399e-06
0.018800000000000001,4.0461177589694889e-06
0.018839999999999999,4.0458680693276389e-06
0.018880000000000001,4.0456183511905731e-06
0.018919999999999999,4.0453686048501698e-06
0.018960000000000001,4.0451188305979023e-06
0.019,4.0448690287248433e-06
0.019040000000000001,4.0446191995216623e-06
0.01908,4.0443693432786205e-06
0.019120000000000002,4.0441194602855795e-06
0.01916,4.0438695508319907e-06
0.019199999999999998,4.0436196152069041e-06
0.01924,4.0433696536989606e-06
0.019279999999999999,4.0431196665963945e-06
0.01932,4.0428696541870352e-06
0.019359999999999999,4.0426196167583038e-06
0.019400000000000001,4.0423695545972115e-06
0.019439999999999999,4.0421194679903639e-06
0.019480000000000001,4.0418693572239554e-06
0.019519999999999999,4.0416192225837735e-06
0.019560000000000001,4.0413690643551935e-06
0.019599999999999999,4.041118882823182e-06
0.019640000000000001,4.0408686782722946e-06
0.01968,4.040618450986677e-06
0.019720000000000001,4.0403682012500598e-06
0.01976,4.0401179293457663e-06
0.019800000000000002,4.0398676355567044e-06
0.01984,4.0396173201653726e-06
0.019879999999999998,4.0393669834538504e-06
0.01992,4.0391166257038103e-06
0.019959999999999999,4.0388662471965053e-06
0.02,4.0386158482127786e-06
0.020039999999999999,4.0383654290330563e-06
0.020080000000000001,4.0381149899373465e-06
0.020119999999999999,4.0378645312052472e-06
0.020160000000000001,4.0376140531159378e-06
0.020199999999999999,4.0373635559481802e-06
0.020240000000000001,4.0371130399803215e-06
0.020279999999999999,4.036862505490289e-06
0.020320000000000001,4.0366119527555947e-06
0.02036,4.0363613820533308e-06
0.020400000000000001,4.0361107936601731e-06
0.02044,4.0358601878523763e-06
0.020480000000000002,4.0356095649057784e-06
0.02052,4.0353589250957938e-06
0.020559999999999998,4.035108268697422e-06
0.0206,4.0348575959852388e-06
0.020639999999999999,4.0346069072333991e-06
0.02068,4.0343562027156395e-06
0.020719999999999999,4.0341054827052721e-06
0.020760000000000001,4.0338547474751879e-06
0.020799999999999999,4.0336039972978564e-06
0.020840000000000001,4.033353232445325e-06
0.020879999999999999,4.0331024531892152e-06
0.020920000000000001,4.0328516598007291e-06
0.020959999999999999,4.0326008525506428e-06
0.021000000000000001,4.0323500317093073e-06
0.02104,4.0320991975466516e-06
0.021080000000000002,4.0318483503321804e-06
0.02112,4.0315974903349698e-06
0.021160000000000002,4.0313466178236733e-06
0.0212,4.0310957330665157e-06
0.021239999999999998,4.0308448363313009e-06
0.02128,4.0305939278854007e-06
0.021319999999999999,4.0303430079957626e-06
0.021360000000000001,4.0300920769289074e-06
0.021399999999999999,4.0298411349509261e-06
0.021440000000000001,4.0295901823274855e-06
0.021479999999999999,4.0293392193238205e-06
0.021520000000000001,4.0290882462047397e-06
0.021559999999999999,4.0288372632346201e-06
0.021600000000000001,4.0285862706774131e-06
0.02164,4.0283352687966392e-06
0.021680000000000001,4.0280842578553885e-06
0.02172,4.0278332381163208e-06
0.021760000000000002,4.0275822098416657e-06
0.0218,4.027331173293224e-06
0.021839999999999998,4.0270801287323606e-06
0.02188,4.0268290764200141e-06
0.021919999999999999,4.0265780166166887e-06
0.02196,4.0263269495824547e-06
0.021999999999999999,4.0260758755769566e-06
0.022040000000000001,4.0258247948593992e-06
0.022079999999999999,4.0255737076885578e-06
0.022120000000000001,4.0253226143227741e-06
0.022159999999999999,4.0250715150199552e-06
0.022200000000000001,4.0248204100375762e-06
0.022239999999999999,4.024569299632677e-06
0.022280000000000001,4.0243181840618618e-06
0.02232,4.0240670635813024e-06
0.022360000000000001,4.0238159384467348e-06
0.0224,4.0235648089134583e-06
0.022440000000000002,4.0233136752363381e-06
0.02248,4.0230625376698053e-06
0.022519999999999998,4.0228113964678511e-06
0.02256,4.0225602518840315e-06
0.022599999999999999,4.0223091041714678e-06
0.02264,4.0220579535828411e-06
0.022679999999999999,4.0218068003704002e-06
0.022720000000000001,4.0215556447859502e-06
0.022759999999999999,4.0213044870808652e-06
0.022800000000000001,4.0210533275060744e-06
0.022839999999999999,4.0208021663120742e-06
0.022880000000000001,4.0205510037489198e-06
0.022919999999999999,4.0202998400662275e-06
0.022960000000000001,4.0200486755131759e-06
0.023,4.0197975103385054e-06
0.023040000000000001,4.0195463447905119e-06
0.02308,4.0192951791170576e-06
0.023120000000000002,4.0190440135655616e-06
0.02316,4.018792848383001e-06
0.023199999999999998,4.0185416838159175e-06
0.02324,4.018290520110407e-06
0.023279999999999999,4.0180393575121278e-06
0.02332,4.0177881962662943e-06
0.023359999999999999,4.017537036617682e-06
0.023400000000000001,4.0172858788106227e-06
0.023439999999999999,4.0170347230890084e-06
0.023480000000000001,4.0167835696962876e-06
0.023519999999999999,4.0165324188754654e-06
0.023560000000000001,4.0162812708691075e-06
0.023599999999999999,4.0160301259193324e-06
0.023640000000000001,4.0157789842678205e-06
0.02368,4.0155278461558053e-06
0.023720000000000001,4.0152767118240786e-06
0.02376,4.0150255815129894e-06
0.023800000000000002,4.0147744554624388e-06
0.02384,4.0145233339118887e-06
0.023879999999999998,4.0142722171003541e-06
0.02392,4.0140211052664069e-06
0.023959999999999999,4.013769998648171e-06
0.024,4.0135188974833331e-06
0.024039999999999999,4.0132678020091243e-06
0.024080000000000001,4.0130167124623402e-06
0.024119999999999999,4.0127656290793251e-06
0.024160000000000001,4.0125145520959777e-06
0.024199999999999999,4.0122634817477553e-06
0.024240000000000001,4.0120124182696655e-06
0.024279999999999999,4.0117613618962695e-06
0.024320000000000001,4.0115103128616847e-06
0.02436,4.0112592713995795e-06
0.024400000000000002,4.0110082377431777e-06
0.02444,4.0107572121252542e-06
0.024479999999999998,4.0105061947781389e-06
0.02452,4.0102551859337123e-06
0.024559999999999998,4.0100041858234092e-06
0.0246,4.0097531946782154e-06
0.024639999999999999,4.0095022127286714e-06
0.024680000000000001,4.0092512402048677e-06
0.024719999999999999,4.0090002773364458e-06
0.024760000000000001,4.0087493243526029e-06
0.024799999999999999,4.0084983814820826e-06
0.024840000000000001,4.0082474489531858e-06
0.024879999999999999,4.0079965269937601e-06
0.024920000000000001,4.0077456158312059e-06
0.02496,4.0074947156924754e-06
0.025000000000000001,4.0072438268040713e-06
0.02504,4.0069929493920438e-06
0.025080000000000002,4.006742083682e-06
0.02512,4.0064912298990941e-06
0.025159999999999998,4.0062403882680286e-06
0.0252,4.0059895590130589e-06
0.025239999999999999,4.0057387423579906e-06
0.02528,4.0054879385261787e-06
0.025319999999999999,4.0052371477405249e-06
0.025360000000000001,4.004986370223488e-06
0.025399999999999999,4.0047356061970696e-06
0.025440000000000001,4.004484855882822e-06
0.025479999999999999,4.0042341195018504e-06
0.025520000000000001,4.0039833972748037e-06
0.025559999999999999,4.003732689421884e-06
0.025600000000000001,4.0034819961628414e-06
0.02564,4.0032313177169753e-06
0.025680000000000001,4.0029806543031327e-06
0.02572,4.0027300061397084e-06
0.025760000000000002,4.0024793734446489e-06
0.0258,4.0022287564354462e-06
0.025839999999999998,4.0019781553291431e-06
0.02588,4.0017275703423267e-06
0.025919999999999999,4.0014770016911387e-06
0.02596,4.0012264495912608e-06
0.025999999999999999,4.00097591425793e-06
0.026040000000000001,4.0007253959059267e-06
0.026079999999999999,4.00047489474958e-06
0.026120000000000001,4.0002244110027681e-06
0.026159999999999999,3.9999739448789137e-06
0.026200000000000001,3.9997234965909915e-06
0.026239999999999999,3.9994730663515194e-06
0.026280000000000001,3.9992226543725649e-06
0.02632,3.9989722608657438e-06
0.026360000000000001,3.9987218860422156e-06
0.0264,3.998471530112689e-06
0.026440000000000002,3.9982211932874214e-06
0.02648,3.9979708757762142e-06
0.026519999999999998,3.9977205777884169e-06
0.02656,3.9974702995329262e-06
0.026599999999999999,3.9972200412181861e-06
0.02664,3.9969698030521856e-06
0.026679999999999999,3.9967195852424619e-06
0.026720000000000001,3.9964693879960987e-06
0.026759999999999999,3.9962192115197245e-06
0.026800000000000001,3.9959690560195164e-06
0.026839999999999999,3.9957189217011976e-06
0.026880000000000001,3.9954688087700381e-06
0.026919999999999999,3.9952187174308504e-06
0.026960000000000001,3.9949686478879999e-06
0.027,3.9947186003453935e-06
0.027040000000000002,3.9944685750064854e-06
0.02708,3.994218572074277e-06
0.027119999999999998,3.9939685917513135e-06
0.02716,3.99371863423969e-06
0.027199999999999998,3.9934686997410437e-06
0.02724,3.993218788456561e-06
0.027279999999999999,3.9929689005869726e-06
0.027320000000000001,3.9927190363325552e-06
0.027359999999999999,3.9924691958931332e-06
0.027400000000000001,3.9922193794680744e-06
0.027439999999999999,3.9919695872562943e-06
0.027480000000000001,3.9917198194562529e-06
0.027519999999999999,3.9914700762659583e-06
0.027560000000000001,3.9912203578829641e-06
0.0276,3.9909706645043673e-06
0.027640000000000001,3.9907209963268125e-06
0.02768,3.9904713535464912e-06
0.027720000000000002,3.9902217363591382e-06
0.02776,3.9899721449600361e-06
0.027799999999999998,3.9897225795440136e-06
0.02784,3.9894730403054436e-06
0.027879999999999999,3.9892235274382466e-06
0.02792,3.9889740411358865e-06
0.027959999999999999,3.9887245815913753e-06
